date,permno,ticker,prc,ret,vol
2016-04-14,93380,JKS,21.38,-0.009268,263220.0
2016-04-15,93380,JKS,20.93,-0.021048,658339.0
2016-04-18,93380,JKS,21.91,0.046823,483297.0
2016-04-19,93380,JKS,21.88,-0.001369,520266.0
2016-04-20,93380,JKS,22.41,0.024223,688778.0
2016-04-21,93380,JKS,22.25,-0.00714,319722.0
2016-04-22,93380,JKS,22.84,0.026517,452070.0
2016-04-25,93380,JKS,22.2,-0.028021,364118.0
2016-04-26,93380,JKS,22.95,0.033784,424499.0
2016-04-27,93380,JKS,23.49,0.023529,448055.0
2016-04-28,93380,JKS,22.88,-0.025969,285312.0
2016-04-29,93380,JKS,22.27,-0.026661,393035.0
2016-05-02,93380,JKS,22.4,0.005837,271068.0
2016-05-03,93380,JKS,21.04,-0.060714,810650.0
2016-05-04,93380,JKS,20.64,-0.019012,367067.0
2016-05-05,93380,JKS,20.5,-0.006783,544401.0
2016-05-06,93380,JKS,20.22,-0.013659,451550.0
2016-05-09,93380,JKS,19.6,-0.030663,716263.0
2016-05-10,93380,JKS,20.43,0.042347,395060.0
2016-05-11,93380,JKS,21.27,0.041116,614228.0
2016-05-12,93380,JKS,20.62,-0.03056,572288.0
2016-05-13,93380,JKS,20.67,0.002425,604643.0
2016-05-16,93380,JKS,20.92,0.012095,237601.0
2016-05-17,93380,JKS,20.75,-0.008126,322736.0
2016-05-18,93380,JKS,20.69,-0.002892,365808.0
2016-05-19,93380,JKS,20.76,0.003383,451265.0
2016-05-20,93380,JKS,21.43,0.032274,297389.0
2016-05-23,93380,JKS,21.86,0.020065,247576.0
2016-05-24,93380,JKS,22.82,0.043916,429206.0
2016-05-25,93380,JKS,23.75,0.040754,609304.0
2016-05-26,93380,JKS,23.4,-0.014737,762846.0
2016-05-27,93380,JKS,22.71,-0.029487,1363737.0
2016-05-31,93380,JKS,21.74,-0.042712,1188801.0
2016-06-01,93380,JKS,21.66,-0.00368,788336.0
2016-06-02,93380,JKS,21.7,0.001847,488295.0
2016-06-03,93380,JKS,21.07,-0.029032,558711.0
2016-06-06,93380,JKS,21.42,0.016611,633752.0
2016-06-07,93380,JKS,21.6,0.008403,265190.0
2016-06-08,93380,JKS,21.81,0.009722,702751.0
2016-06-09,93380,JKS,21.3,-0.023384,1135734.0
2016-06-10,93380,JKS,20.0,-0.061033,1268918.0
2016-06-13,93380,JKS,20.4,0.02,528460.0
2016-06-14,93380,JKS,20.28,-0.005882,363268.0
2016-06-15,93380,JKS,20.05,-0.011341,507655.0
2016-06-16,93380,JKS,20.54,0.024439,636499.0
2016-06-17,93380,JKS,20.56,0.000974,600503.0
2016-06-20,93380,JKS,20.83,0.013132,238870.0
2016-06-21,93380,JKS,20.67,-0.007681,205596.0
